"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'name' is never used.","/src/java/org/apache/commons/jxpath/AbstractFactory.java","70","59","70","69"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'context' is never used.","/src/java/org/apache/commons/jxpath/AbstractFactory.java","55","33","55","53"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'pointer' is never used.","/src/java/org/apache/commons/jxpath/AbstractFactory.java","55","56","55","70"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'parent' is never used.","/src/java/org/apache/commons/jxpath/AbstractFactory.java","56","33","56","45"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'name' is never used.","/src/java/org/apache/commons/jxpath/AbstractFactory.java","56","48","56","58"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'index' is never used.","/src/java/org/apache/commons/jxpath/AbstractFactory.java","56","61","56","69"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'xpath' is never used.","/src/java/org/apache/commons/jxpath/ri/JXPathContextReferenceImpl.java","543","37","543","48"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'xpath' is never used.","/src/java/org/apache/commons/jxpath/ri/JXPathContextReferenceImpl.java","400","29","400","40"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'context' is never used.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","621","35","621","53"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'context' is never used.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","616","36","616","54"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'context' is never used.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","611","35","611","53"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'buffersize' is never used.","/src/java/org/apache/commons/jxpath/ri/parser/SimpleCharStream.java","307","44","307","57"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'buffersize' is never used.","/src/java/org/apache/commons/jxpath/ri/parser/SimpleCharStream.java","290","20","290","33"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'lexState' is never used.","/src/java/org/apache/commons/jxpath/ri/parser/TokenMgrError.java","100","58","100","69"
"Array index out of bounds","Accessing an array with an index that is greater than or equal to the length of the array causes an 'ArrayIndexOutOfBoundsException'.","error","This array access might be out of bounds, as the index might be equal to the array length + 6.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParser.java","3709","13","3709","27"
"Non-synchronized override of synchronized method","If a synchronized method is overridden in a subclass, and the overriding method is not synchronized, the thread-safety of the subclass may be broken.","warning","Method 'getCause' overrides a synchronized method in [[""java.lang.Throwable""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Throwable.class:0:0:0:0""]] but is not synchronized.","/src/java/org/apache/commons/jxpath/JXPathException.java","114","22","114","29"
"Inconsistent synchronization of getter and setter","If a class has a synchronized 'set' method, and a similarly-named 'get' method is not also synchronized, calls to the 'get' method may not return a consistent state for the object.","error","This get method is unsynchronized, but the corresponding [[""set method""|""relative:///src/java/org/apache/commons/jxpath/util/TypeUtils.java:45:37:45:52""]] is synchronized.","/src/java/org/apache/commons/jxpath/util/TypeUtils.java","52","33","52","48"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""parameters""|""relative:///src/java/org/apache/commons/jxpath/functions/MethodFunction.java:44:53:44:71""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/functions/MethodFunction.java:50:21:50:38""]] null guard.","/src/java/org/apache/commons/jxpath/functions/MethodFunction.java","77","25","77","34"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""p1""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:668:9:668:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:682:25:682:34""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/NodePointer.java","690","37","690","38"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""p1""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:668:9:668:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:682:25:682:34""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/NodePointer.java","678","41","678","42"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""parent""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:104:27:104:32""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/beans/PropertyOwnerPointer.java:110:18:110:31""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/beans/PropertyOwnerPointer.java","107","13","107","18"
"Potential input resource leak","A resource that is opened for reading but not closed may cause a resource leak.","warning","This FileInputStream is not always closed on method exit.","/src/java/org/apache/commons/jxpath/JXPathContextFactory.java","186","28","186","49"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/InfoSetUtil.java","31","40","31","52"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/InfoSetUtil.java","32","39","32","51"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/InfoSetUtil.java","33","48","33","69"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/InfoSetUtil.java","77","24","77","50"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","45","40","45","52"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","296","16","296","32"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for int value, use Integer.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","301","16","301","56"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","328","16","328","32"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","541","16","541","37"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","647","20","647","34"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","656","16","656","40"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","662","16","662","39"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","668","16","668","40"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationAdd.java","39","16","39","28"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationDivide.java","37","16","37","32"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationMod.java","37","16","37","32"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationMultiply.java","37","16","37","32"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationNegate.java","36","16","36","29"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationSubtract.java","37","16","37","32"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/Expression.java","42","42","42","54"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/Expression.java","43","41","43","53"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/Expression.java","44","50","44","71"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/TreeCompiler.java","31","29","31","45"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for char value, use Character.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","283","20","283","38"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for byte value, use Byte.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","286","20","286","37"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for short value, use Short.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","289","20","289","39"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for int value, use Integer.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","292","20","292","33"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for long value, use Long.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","295","20","295","31"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for float value, use Float.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","298","20","298","34"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","301","20","301","34"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for char value, use Character.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","312","20","312","61"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for byte value, use Byte.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","315","20","315","44"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for short value, use Short.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","318","20","318","45"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for int value, use Integer.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","321","20","321","47"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for long value, use Long.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","324","20","324","44"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for float value, use Float.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","327","20","327","45"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","330","20","330","46"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for byte value, use Byte.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","338","20","338","41"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for short value, use Short.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","341","20","341","43"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for int value, use Integer.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","344","20","344","43"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for long value, use Long.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","347","20","347","41"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for float value, use Float.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","350","20","350","43"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/BasicTypeConverter.java","353","20","353","36"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for int value, use Integer.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/ValueUtils.java","117","58","117","71"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for int value, use Integer.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/ValueUtils.java","410","40","410","57"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for int value, use Integer.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/util/ValueUtils.java","454","29","454","46"
"Inefficient empty string test","Checking a string for equality with an empty string is inefficient.","recommendation","Inefficient comparison to empty string, check for zero length instead.","/src/java/org/apache/commons/jxpath/JXPathContextFactory.java","225","41","225","58"
"Inefficient empty string test","Checking a string for equality with an empty string is inefficient.","recommendation","Inefficient comparison to empty string, check for zero length instead.","/src/java/org/apache/commons/jxpath/ri/NamespaceResolver.java","123","26","123","42"
"Deprecated method or constructor invocation","Using a method or constructor that has been marked as deprecated may be dangerous or fail to take advantage of a better method or constructor.","recommendation","Invoking [[""PointerIterator.PointerIterator""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:111:16:111:30""]] should be avoided because it has been deprecated.","/src/java/org/apache/commons/jxpath/ri/compiler/Expression.java","93","20","95","81"
"Deprecated method or constructor invocation","Using a method or constructor that has been marked as deprecated may be dangerous or fail to take advantage of a better method or constructor.","recommendation","Invoking [[""PointerIterator.PointerIterator""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:111:16:111:30""]] should be avoided because it has been deprecated.","/src/java/org/apache/commons/jxpath/ri/compiler/Expression.java","97","16","99","77"
"Deprecated method or constructor invocation","Using a method or constructor that has been marked as deprecated may be dangerous or fail to take advantage of a better method or constructor.","recommendation","Invoking [[""NodePointer.isNode""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:169:20:169:25""]] should be avoided because it has been deprecated.","/src/java/org/apache/commons/jxpath/ri/model/NodePointer.java","362","86","362","93"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicNodeSet.java","80","19","80","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""NodeSet.getValues""|""relative:///src/java/org/apache/commons/jxpath/NodeSet.java:45:10:45:18""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicNodeSet.java","68","17","68","25"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""NodeSet.getNodes""|""relative:///src/java/org/apache/commons/jxpath/NodeSet.java:35:10:35:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicNodeSet.java","56","17","56","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""NodeSet.getPointers""|""relative:///src/java/org/apache/commons/jxpath/NodeSet.java:40:10:40:20""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicNodeSet.java","49","17","49","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicVariables.java","85","19","85","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Variables.undeclareVariable""|""relative:///src/java/org/apache/commons/jxpath/Variables.java:53:10:53:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicVariables.java","81","17","81","33"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Variables.declareVariable""|""relative:///src/java/org/apache/commons/jxpath/Variables.java:46:10:46:24""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicVariables.java","72","17","72","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Variables.getVariable""|""relative:///src/java/org/apache/commons/jxpath/Variables.java:39:12:39:22""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicVariables.java","54","19","54","29"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Variables.isDeclaredVariable""|""relative:///src/java/org/apache/commons/jxpath/Variables.java:33:13:33:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/BasicVariables.java","42","20","42","37"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/JXPathBasicBeanInfo.java","121","19","121","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""JXPathBeanInfo.getDynamicPropertyHandlerClass""|""relative:///src/java/org/apache/commons/jxpath/JXPathBeanInfo.java:71:11:71:40""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/JXPathBasicBeanInfo.java","117","18","117","47"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""JXPathBeanInfo.getPropertyDescriptor""|""relative:///src/java/org/apache/commons/jxpath/JXPathBeanInfo.java:64:24:64:44""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/JXPathBasicBeanInfo.java","102","44","102","64"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""JXPathBeanInfo.getPropertyDescriptors""|""relative:///src/java/org/apache/commons/jxpath/JXPathBeanInfo.java:58:26:58:47""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/JXPathBasicBeanInfo.java","74","46","74","67"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""JXPathBeanInfo.isDynamic""|""relative:///src/java/org/apache/commons/jxpath/JXPathBeanInfo.java:52:13:52:21""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/JXPathBasicBeanInfo.java","70","20","70","28"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""JXPathBeanInfo.isAtomic""|""relative:///src/java/org/apache/commons/jxpath/JXPathBeanInfo.java:43:13:43:20""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/JXPathBasicBeanInfo.java","63","20","63","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Throwable.getMessage""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Throwable.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/JXPathContextFactoryConfigurationError.java","93","19","93","28"
