"Unused label","An unused label for a loop or 'switch' statement is either redundant or indicates incorrect 'break' or 'continue' statements.","recommendation","Label 'MatchLoop' is not used.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java","1431","10","1510","32"
"Unused label","An unused label for a loop or 'switch' statement is either redundant or indicates incorrect 'break' or 'continue' statements.","recommendation","Label 'MatchLoop' is not used.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java","1515","10","1535","32"
"Unused label","An unused label for a loop or 'switch' statement is either redundant or indicates incorrect 'break' or 'continue' statements.","recommendation","Label 'MatchLoop' is not used.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java","1544","10","1572","32"
"Unread local variable","A local variable that is never read is redundant.","recommendation","Variable 'Object s' is never read.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParser.java","577","5","577","13"
"Unread local variable","A local variable that is never read is redundant.","recommendation","Variable 'Object[] steps' is never read.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParser.java","1174","5","1174","19"
"Unread local variable","A local variable that is never read is redundant.","recommendation","Variable 'int[] nextStates' is never read.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java","1418","4","1418","20"
"Unread local variable","A local variable that is never read is redundant.","recommendation","Variable 'int j' is never read.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java","1423","4","1423","9"
"Unread local variable","A local variable that is never read is redundant.","recommendation","Variable 'int kind' is never read.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java","1811","3","1811","11"
"Unread local variable","A local variable that is never read is redundant.","recommendation","Variable 'Token specialToken' is never read.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java","1812","3","1812","28"
"Constant interface anti-pattern","Implementing an interface (or extending an abstract class) only to put a number of constant definitions into scope is considered bad practice.","recommendation","Type XPathParser implements constant interface [[""XPathParserConstants""|""relative:///src/java/org/apache/commons/jxpath/ri/parser/XPathParserConstants.java:4:18:4:37""]].","/src/java/org/apache/commons/jxpath/ri/parser/XPathParser.java","7","18","7","28"
"Constant interface anti-pattern","Implementing an interface (or extending an abstract class) only to put a number of constant definitions into scope is considered bad practice.","recommendation","Type XPathParserTokenManager implements constant interface [[""XPathParserConstants""|""relative:///src/java/org/apache/commons/jxpath/ri/parser/XPathParserConstants.java:4:18:4:37""]].","/src/java/org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java","6","14","6","36"
"Confusing overloading of methods","Overloaded methods that have the same number of parameters, where each pair of corresponding parameter types is convertible by casting or autoboxing, may be confusing.","recommendation","Method JDOMNodePointer.getNamespaceURI(..) could be confused with overloaded method [[""getNamespaceURI""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:113:19:113:33""]], since dispatch depends on static types.","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","101","27","101","41"
"Confusing overloading of methods","Overloaded methods that have the same number of parameters, where each pair of corresponding parameter types is convertible by casting or autoboxing, may be confusing.","recommendation","Method DOMModelTest.appendXMLSignature(..) could be confused with overloaded method [[""appendXMLSignature""|""relative:///src/test/org/apache/commons/jxpath/ri/model/dom/DOMModelTest.java:134:18:134:35""]], since dispatch depends on static types.","/src/test/org/apache/commons/jxpath/ri/model/dom/DOMModelTest.java","83","18","83","35"
"Confusing overloading of methods","Overloaded methods that have the same number of parameters, where each pair of corresponding parameter types is convertible by casting or autoboxing, may be confusing.","recommendation","Method JDOMModelTest.appendXMLSignature(..) could be confused with overloaded method [[""appendXMLSignature""|""relative:///src/test/org/apache/commons/jxpath/ri/model/jdom/JDOMModelTest.java:132:18:132:35""]], since dispatch depends on static types.","/src/test/org/apache/commons/jxpath/ri/model/jdom/JDOMModelTest.java","88","18","88","35"
"Possible confusion of local and field","A method in which a variable is declared with the same name as a field is difficult to understand.","recommendation","Confusing name: method [[""toString""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Step.java:59:19:59:26""]] also refers to field [[""predicates""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Step.java:28:26:28:35""]] (without qualifying it with 'this').","/src/java/org/apache/commons/jxpath/ri/compiler/Step.java","93","9","93","50"
"Possible confusion of local and field","A method in which a variable is declared with the same name as a field is difficult to understand.","recommendation","Confusing name: method [[""testCollectionMethodCall""|""relative:///src/test/org/apache/commons/jxpath/ri/compiler/ExtensionFunctionTest.java:225:17:225:40""]] also refers to field [[""context""|""relative:///src/test/org/apache/commons/jxpath/ri/compiler/ExtensionFunctionTest.java:52:27:52:33""]] (without qualifying it with 'this').","/src/test/org/apache/commons/jxpath/ri/compiler/ExtensionFunctionTest.java","244","9","244","74"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'pointer' is never used.","/src/java/org/apache/commons/jxpath/AbstractFactory.java","55","56","55","70"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'xpath' is never used.","/src/java/org/apache/commons/jxpath/ri/JXPathContextReferenceImpl.java","543","37","543","48"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'xpath' is never used.","/src/java/org/apache/commons/jxpath/ri/JXPathContextReferenceImpl.java","400","29","400","40"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'context' is never used.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","621","35","621","53"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'context' is never used.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","616","36","616","54"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'context' is never used.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","611","35","611","53"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'context' is never used.","/src/test/org/apache/commons/jxpath/ri/compiler/TestFunctions.java","115","29","115","53"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'child' is never used.","/src/test/org/apache/commons/jxpath/ri/compiler/TestFunctions.java","98","9","98","31"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'another' is never used.","/src/test/org/apache/commons/jxpath/ri/compiler/TestFunctions.java","54","50","54","64"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'pointer' is never used.","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","346","9","346","27"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'buffersize' is never used.","/src/java/org/apache/commons/jxpath/ri/parser/SimpleCharStream.java","307","44","307","57"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'buffersize' is never used.","/src/java/org/apache/commons/jxpath/ri/parser/SimpleCharStream.java","290","20","290","33"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'lexState' is never used.","/src/java/org/apache/commons/jxpath/ri/parser/TokenMgrError.java","100","58","100","69"
"Array index out of bounds","Accessing an array with an index that is greater than or equal to the length of the array causes an 'ArrayIndexOutOfBoundsException'.","error","This array access might be out of bounds, as the index might be equal to the array length + 6.","/src/java/org/apache/commons/jxpath/ri/parser/XPathParser.java","3709","13","3709","27"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""value""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:267:26:267:37""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:289:22:289:42""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","289","47","289","68"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""child""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:317:13:317:42""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:322:22:322:42""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","327","26","327","38"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""node""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:347:9:347:19""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:380:29:380:48""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","380","55","380","75"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""node""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:455:39:455:49""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:460:13:460:32""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","463","13","463","33"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""node""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:455:39:455:49""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:460:13:460:32""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","464","31","464","42"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""node""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:53:20:53:23""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:599:18:599:37""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","599","42","599","62"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""node""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:53:20:53:23""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:686:13:686:32""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","690","33","690","44"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""child""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:698:13:698:43""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java:699:17:699:37""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java","699","42","699","63"
"Contradictory type checks","Contradictory dynamic type checks in `instanceof` expressions and casts may cause dead code or even runtime errors, and usually indicate a logic error.","error","This access of [[""object""|""relative:///src/test/org/apache/commons/jxpath/ri/model/jdom/JDOMModelTest.java:90:9:90:21""]] cannot be of type [[""CDATA""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/CDATA.class:0:0:0:0""]], since [[""this expression""|""relative:///src/test/org/apache/commons/jxpath/ri/model/jdom/JDOMModelTest.java:123:18:123:39""]] ensures that it is not of type [[""Text""|""file:///home/dxx/DHPNpr_Defects4J/Defects4J_projects/JxPath_10/target/lib/jdom-1.0.jar/org/jdom/Text.class:0:0:0:0""]].","/src/test/org/apache/commons/jxpath/ri/model/jdom/JDOMModelTest.java","123","44","123","66"
"Non-synchronized override of synchronized method","If a synchronized method is overridden in a subclass, and the overriding method is not synchronized, the thread-safety of the subclass may be broken.","warning","Method 'getCause' overrides a synchronized method in [[""java.lang.Throwable""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Throwable.class:0:0:0:0""]] but is not synchronized.","/src/java/org/apache/commons/jxpath/JXPathException.java","114","22","114","29"
"Inconsistent synchronization of getter and setter","If a class has a synchronized 'set' method, and a similarly-named 'get' method is not also synchronized, calls to the 'get' method may not return a consistent state for the object.","error","This get method is unsynchronized, but the corresponding [[""set method""|""relative:///src/java/org/apache/commons/jxpath/util/TypeUtils.java:45:37:45:52""]] is synchronized.","/src/java/org/apache/commons/jxpath/util/TypeUtils.java","52","33","52","48"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""parameters""|""relative:///src/java/org/apache/commons/jxpath/functions/MethodFunction.java:44:53:44:71""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/functions/MethodFunction.java:50:21:50:38""]] null guard.","/src/java/org/apache/commons/jxpath/functions/MethodFunction.java","77","25","77","34"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""p1""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:668:9:668:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:682:25:682:34""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/NodePointer.java","690","37","690","38"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""p1""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:668:9:668:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:682:25:682:34""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/NodePointer.java","678","41","678","42"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""parent""|""relative:///src/java/org/apache/commons/jxpath/ri/model/NodePointer.java:104:27:104:32""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/beans/PropertyOwnerPointer.java:110:18:110:31""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/beans/PropertyOwnerPointer.java","107","13","107","18"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""child""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:34:18:34:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:84:22:84:34""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java","95","21","95","25"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""child""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:34:18:34:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:107:21:107:33""]] null guard.
Variable [[""child""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:34:18:34:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:123:21:123:33""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java","115","25","115","29"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""child""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:34:18:34:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:107:21:107:33""]] null guard.
Variable [[""child""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:34:18:34:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java:123:21:123:33""]] null guard.","/src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodeIterator.java","131","25","131","29"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullPointerException'.","warning","Variable [[""xmlURL""|""relative:///src/java/org/apache/commons/jxpath/xml/DocumentContainer.java:45:17:45:22""]] may be null at this access as suggested by [[""this""|""relative:///src/java/org/apache/commons/jxpath/xml/DocumentContainer.java:108:25:108:38""]] null guard.","/src/java/org/apache/commons/jxpath/xml/DocumentContainer.java","121","48","121","53"
"Potential input resource leak","A resource that is opened for reading but not closed may cause a resource leak.","warning","This FileInputStream is not always closed on method exit.","/src/java/org/apache/commons/jxpath/JXPathContextFactory.java","186","28","186","49"
"Inner class could be static","A non-static nested class keeps a reference to the enclosing object, which makes the nested class bigger and may cause a memory leak.","recommendation","StressRunnable should be made static, since the enclosing instance is not used.","/src/test/org/apache/commons/jxpath/ri/StressTest.java","73","25","73","38"
"Inner class could be static","A non-static nested class keeps a reference to the enclosing object, which makes the nested class bigger and may cause a memory leak.","recommendation","ArrayContainer should be made static, since the enclosing instance is not used.","/src/test/org/apache/commons/jxpath/ri/model/container/ContainerModelTest.java","62","19","62","32"
"Inner class could be static","A non-static nested class keeps a reference to the enclosing object, which makes the nested class bigger and may cause a memory leak.","recommendation","ListContainer should be made static, since the enclosing instance is not used.","/src/test/org/apache/commons/jxpath/ri/model/container/ContainerModelTest.java","74","18","74","30"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/InfoSetUtil.java","31","40","31","52"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/InfoSetUtil.java","32","39","32","51"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/InfoSetUtil.java","33","48","33","69"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/InfoSetUtil.java","77","24","77","50"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","45","40","45","52"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","296","16","296","32"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for int value, use Integer.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","301","16","301","56"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","328","16","328","32"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","541","16","541","37"
"Inefficient primitive constructor","Calling the constructor of a boxed type is inefficient.","recommendation","Inefficient constructor for double value, use Double.valueOf(...) instead.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","647","20","647","34"
