"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""FilterOutputStream.write""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/io/FilterOutputStream.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/Base64OutputStream.java","131","17","131","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""FilterOutputStream.write""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/io/FilterOutputStream.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/Base64OutputStream.java","108","17","108","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""BinaryDecoder.decode""|""relative:///src/java/org/apache/commons/codec/BinaryDecoder.java:40:12:40:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/BinaryCodec.java","135","19","135","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Decoder.decode""|""relative:///src/java/org/apache/commons/codec/Decoder.java:53:12:53:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/BinaryCodec.java","111","19","111","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/BinaryCodec.java","94","19","94","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""BinaryEncoder.encode""|""relative:///src/java/org/apache/commons/codec/BinaryEncoder.java:40:12:40:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/BinaryCodec.java","80","19","80","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/Hex.java","298","19","298","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/Hex.java","272","19","272","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""BinaryEncoder.encode""|""relative:///src/java/org/apache/commons/codec/BinaryEncoder.java:40:12:40:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/Hex.java","252","19","252","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Decoder.decode""|""relative:///src/java/org/apache/commons/codec/Decoder.java:53:12:53:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/Hex.java","226","19","226","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""BinaryDecoder.decode""|""relative:///src/java/org/apache/commons/codec/BinaryDecoder.java:40:12:40:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/binary/Hex.java","205","19","205","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/Caverphone.java","167","19","167","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/Caverphone.java","154","19","154","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/DoubleMetaphone.java","214","19","214","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/DoubleMetaphone.java","201","19","201","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/Metaphone.java","379","19","379","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/Metaphone.java","366","19","366","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/RefinedSoundex.java","145","19","145","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/RefinedSoundex.java","131","19","131","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/Soundex.java","162","19","162","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/language/Soundex.java","146","19","146","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Decoder.decode""|""relative:///src/java/org/apache/commons/codec/Decoder.java:53:12:53:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/BCodec.java","188","19","188","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/BCodec.java","163","19","163","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringDecoder.decode""|""relative:///src/java/org/apache/commons/codec/StringDecoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/BCodec.java","142","19","142","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/BCodec.java","125","19","125","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""RFC1522Codec.doDecoding""|""relative:///src/java/org/apache/commons/codec/net/RFC1522Codec.java:177:31:177:40""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/BCodec.java","85","22","85","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""RFC1522Codec.doEncoding""|""relative:///src/java/org/apache/commons/codec/net/RFC1522Codec.java:165:31:165:40""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/BCodec.java","78","22","78","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""RFC1522Codec.getEncoding""|""relative:///src/java/org/apache/commons/codec/net/RFC1522Codec.java:153:31:153:41""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/BCodec.java","74","22","74","32"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Decoder.decode""|""relative:///src/java/org/apache/commons/codec/Decoder.java:53:12:53:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QCodec.java","272","19","272","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QCodec.java","247","19","247","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringDecoder.decode""|""relative:///src/java/org/apache/commons/codec/StringDecoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QCodec.java","226","19","226","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QCodec.java","207","19","207","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""RFC1522Codec.doDecoding""|""relative:///src/java/org/apache/commons/codec/net/RFC1522Codec.java:177:31:177:40""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QCodec.java","148","22","148","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""RFC1522Codec.doEncoding""|""relative:///src/java/org/apache/commons/codec/net/RFC1522Codec.java:165:31:165:40""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QCodec.java","133","22","133","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""RFC1522Codec.getEncoding""|""relative:///src/java/org/apache/commons/codec/net/RFC1522Codec.java:153:31:153:41""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QCodec.java","129","22","129","32"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Decoder.decode""|""relative:///src/java/org/apache/commons/codec/Decoder.java:53:12:53:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java","341","19","341","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java","316","19","316","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringDecoder.decode""|""relative:///src/java/org/apache/commons/codec/StringDecoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java","295","19","295","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java","251","19","251","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""BinaryDecoder.decode""|""relative:///src/java/org/apache/commons/codec/BinaryDecoder.java:40:12:40:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java","230","19","230","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""BinaryEncoder.encode""|""relative:///src/java/org/apache/commons/codec/BinaryEncoder.java:40:12:40:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java","211","19","211","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Decoder.decode""|""relative:///src/java/org/apache/commons/codec/Decoder.java:53:12:53:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/URLCodec.java","328","19","328","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/URLCodec.java","303","19","303","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringDecoder.decode""|""relative:///src/java/org/apache/commons/codec/StringDecoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/URLCodec.java","282","19","282","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/URLCodec.java","240","19","240","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""BinaryDecoder.decode""|""relative:///src/java/org/apache/commons/codec/BinaryDecoder.java:40:12:40:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/URLCodec.java","208","19","208","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""BinaryEncoder.encode""|""relative:///src/java/org/apache/commons/codec/BinaryEncoder.java:40:12:40:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/codec/net/URLCodec.java","194","19","194","24"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter 'value' is never used.","/src/java/org/apache/commons/codec/language/DoubleMetaphone.java","270","30","270","41"
"Result of multiplication cast to wider type","Casting the result of a multiplication to a wider type instead of casting before the multiplication may cause overflow.","warning","Potential overflow in [[""int multiplication""|""relative:///src/java/org/apache/commons/codec/binary/Base64.java:738:21:738:37""]] before it is converted to long by use in an assignment context.","/src/java/org/apache/commons/codec/binary/Base64.java","738","20","738","42"
"Result of multiplication cast to wider type","Casting the result of a multiplication to a wider type instead of casting before the multiplication may cause overflow.","warning","Potential overflow in [[""int multiplication""|""relative:///src/java/org/apache/commons/codec/binary/Base64.java:967:21:967:37""]] before it is converted to long by use in an assignment context.","/src/java/org/apache/commons/codec/binary/Base64.java","967","20","967","42"
"Array index out of bounds","Accessing an array with an index that is greater than or equal to the length of the array causes an 'ArrayIndexOutOfBoundsException'.","error","This array access might be out of bounds, as the index might be equal to the array length.","/src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java","186","43","186","52"
"Array index out of bounds","Accessing an array with an index that is greater than or equal to the length of the array causes an 'ArrayIndexOutOfBoundsException'.","error","This array access might be out of bounds, as the index might be equal to the array length + 1.","/src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java","187","43","187","52"
"Array index out of bounds","Accessing an array with an index that is greater than or equal to the length of the array causes an 'ArrayIndexOutOfBoundsException'.","error","This array access might be out of bounds, as the index might be equal to the array length.","/src/java/org/apache/commons/codec/net/URLCodec.java","174","43","174","52"
"Array index out of bounds","Accessing an array with an index that is greater than or equal to the length of the array causes an 'ArrayIndexOutOfBoundsException'.","error","This array access might be out of bounds, as the index might be equal to the array length + 1.","/src/java/org/apache/commons/codec/net/URLCodec.java","175","43","175","52"
"Inefficient empty string test","Checking a string for equality with an empty string is inefficient.","recommendation","Inefficient comparison to empty string, check for zero length instead.","/src/java/org/apache/commons/codec/net/RFC1522Codec.java","128","13","128","30"
"Use of a broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""MD5""|""relative:///src/java/org/apache/commons/codec/digest/DigestUtils.java:101:26:101:30""]] is weak and should not be used.","/src/java/org/apache/commons/codec/digest/DigestUtils.java","87","20","87","55"
"Confusing overloading of methods","Overloaded methods that have the same number of parameters, where each pair of corresponding parameter types is convertible by casting or autoboxing, may be confusing.","recommendation","Method BinaryDecoder.decode(..) could be confused with overloaded method [[""Decoder.decode""|""relative:///src/java/org/apache/commons/codec/Decoder.java:53:12:53:17""]], since dispatch depends on static types.","/src/java/org/apache/commons/codec/BinaryDecoder.java","40","12","40","17"
"Confusing overloading of methods","Overloaded methods that have the same number of parameters, where each pair of corresponding parameter types is convertible by casting or autoboxing, may be confusing.","recommendation","Method BinaryEncoder.encode(..) could be confused with overloaded method [[""Encoder.encode""|""relative:///src/java/org/apache/commons/codec/Encoder.java:44:12:44:17""]], since dispatch depends on static types.","/src/java/org/apache/commons/codec/BinaryEncoder.java","40","12","40","17"
"Confusing overloading of methods","Overloaded methods that have the same number of parameters, where each pair of corresponding parameter types is convertible by casting or autoboxing, may be confusing.","recommendation","Method Decoder.decode(..) could be confused with overloaded method [[""StringDecoder.decode""|""relative:///src/java/org/apache/commons/codec/StringDecoder.java:38:12:38:17""]], since dispatch depends on static types.","/src/java/org/apache/commons/codec/Decoder.java","53","12","53","17"
"Confusing overloading of methods","Overloaded methods that have the same number of parameters, where each pair of corresponding parameter types is convertible by casting or autoboxing, may be confusing.","recommendation","Method Encoder.encode(..) could be confused with overloaded method [[""StringEncoder.encode""|""relative:///src/java/org/apache/commons/codec/StringEncoder.java:38:12:38:17""]], since dispatch depends on static types.","/src/java/org/apache/commons/codec/Encoder.java","44","12","44","17"
"Confusing overloading of methods","Overloaded methods that have the same number of parameters, where each pair of corresponding parameter types is convertible by casting or autoboxing, may be confusing.","recommendation","Method Base64.decode(..) could be confused with overloaded method [[""decode""|""relative:///src/java/org/apache/commons/codec/binary/Base64.java:722:19:722:24""]], since dispatch depends on static types.","/src/java/org/apache/commons/codec/binary/Base64.java","704","19","704","24"
"Use of a potentially broken or risky cryptographic algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","warning","Cryptographic algorithm [[""SHA-384""|""relative:///src/java/org/apache/commons/codec/digest/DigestUtils.java:129:26:129:34""]] may not be secure, consider using a different algorithm.
Cryptographic algorithm [[""SHA""|""relative:///src/java/org/apache/commons/codec/digest/DigestUtils.java:154:26:154:30""]] may not be secure, consider using a different algorithm.","/src/java/org/apache/commons/codec/digest/DigestUtils.java","87","20","87","55"
